antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'Niveau_Expert', 'Pas_Heures_Sup', 'Equilibre_Sain', 'Bonnes_Relations'})",frozenset({'HAUTE_SATISFACTION'}),0.061946902654867256,0.3148967551622419,0.022861356932153392,0.36904761904761907,1.1719638675142188,1.0,0.003354478293784425,1.0858240106862582,0.1564211807668898,0.06458333333333334,0.07904044287252036,0.22082357533177205
"frozenset({'Niveau_Expert', 'Pas_Heures_Sup', 'Equilibre_Sain', 'Bonnes_Relations'})","frozenset({'HAUTE_SATISFACTION', 'Dep_Human Resources'})",0.061946902654867256,0.3148967551622419,0.022861356932153392,0.36904761904761907,1.1719638675142188,1.0,0.003354478293784425,1.0858240106862582,0.1564211807668898,0.06458333333333334,0.07904044287252036,0.22082357533177205
"frozenset({'Equilibre_Sain', 'Pas_Heures_Sup', 'Dep_Human Resources', 'Niveau_Expert', 'Bonnes_Relations'})",frozenset({'HAUTE_SATISFACTION'}),0.061946902654867256,0.3148967551622419,0.022861356932153392,0.36904761904761907,1.1719638675142188,1.0,0.003354478293784425,1.0858240106862582,0.1564211807668898,0.06458333333333334,0.07904044287252036,0.22082357533177205
"frozenset({'Equilibre_Sain', 'Pas_Heures_Sup', 'Dep_Research & Development', 'Niveau_Expert', 'Bonnes_Relations'})",frozenset({'HAUTE_SATISFACTION'}),0.061946902654867256,0.3148967551622419,0.022861356932153392,0.36904761904761907,1.1719638675142188,1.0,0.003354478293784425,1.0858240106862582,0.1564211807668898,0.06458333333333334,0.07904044287252036,0.22082357533177205
"frozenset({'Niveau_Expert', 'Pas_Heures_Sup', 'Equilibre_Sain', 'Bonnes_Relations'})","frozenset({'HAUTE_SATISFACTION', 'Dep_Research & Development'})",0.061946902654867256,0.3148967551622419,0.022861356932153392,0.36904761904761907,1.1719638675142188,1.0,0.003354478293784425,1.0858240106862582,0.1564211807668898,0.06458333333333334,0.07904044287252036,0.22082357533177205
"frozenset({'Equilibre_Sain', 'Pas_Heures_Sup', 'Dep_Human Resources', 'Niveau_Expert', 'Bonnes_Relations'})","frozenset({'HAUTE_SATISFACTION', 'Dep_Research & Development'})",0.061946902654867256,0.3148967551622419,0.022861356932153392,0.36904761904761907,1.1719638675142188,1.0,0.003354478293784425,1.0858240106862582,0.1564211807668898,0.06458333333333334,0.07904044287252036,0.22082357533177205
"frozenset({'Niveau_Expert', 'Pas_Heures_Sup', 'Equilibre_Sain', 'Bonnes_Relations'})","frozenset({'HAUTE_SATISFACTION', 'Dep_Research & Development', 'Dep_Human Resources'})",0.061946902654867256,0.3148967551622419,0.022861356932153392,0.36904761904761907,1.1719638675142188,1.0,0.003354478293784425,1.0858240106862582,0.1564211807668898,0.06458333333333334,0.07904044287252036,0.22082357533177205
"frozenset({'Equilibre_Sain', 'Pas_Heures_Sup', 'Dep_Research & Development', 'Niveau_Expert', 'Bonnes_Relations'})","frozenset({'HAUTE_SATISFACTION', 'Dep_Human Resources'})",0.061946902654867256,0.3148967551622419,0.022861356932153392,0.36904761904761907,1.1719638675142188,1.0,0.003354478293784425,1.0858240106862582,0.1564211807668898,0.06458333333333334,0.07904044287252036,0.22082357533177205
"frozenset({'Equilibre_Sain', 'Pas_Heures_Sup', 'Dep_Research & Development', 'Dep_Human Resources', 'Niveau_Expert', 'Bonnes_Relations'})",frozenset({'HAUTE_SATISFACTION'}),0.061946902654867256,0.3148967551622419,0.022861356932153392,0.36904761904761907,1.1719638675142188,1.0,0.003354478293784425,1.0858240106862582,0.1564211807668898,0.06458333333333334,0.07904044287252036,0.22082357533177205
"frozenset({'Equilibre_Sain', 'Pas_Heures_Sup', 'Dep_Research & Development', 'Dep_Human Resources', 'Niveau_Expert', 'Bonnes_Relations'})","frozenset({'Dep_Sales', 'HAUTE_SATISFACTION'})",0.061946902654867256,0.3148967551622419,0.022861356932153392,0.36904761904761907,1.1719638675142188,1.0,0.003354478293784425,1.0858240106862582,0.1564211807668898,0.06458333333333334,0.07904044287252036,0.22082357533177205
"frozenset({'Equilibre_Sain', 'Pas_Heures_Sup', 'Dep_Research & Development', 'Niveau_Expert', 'Bonnes_Relations'})","frozenset({'Dep_Sales', 'HAUTE_SATISFACTION'})",0.061946902654867256,0.3148967551622419,0.022861356932153392,0.36904761904761907,1.1719638675142188,1.0,0.003354478293784425,1.0858240106862582,0.1564211807668898,0.06458333333333334,0.07904044287252036,0.22082357533177205
"frozenset({'Equilibre_Sain', 'Pas_Heures_Sup', 'Dep_Research & Development', 'Niveau_Expert', 'Bonnes_Relations'})","frozenset({'Dep_Sales', 'HAUTE_SATISFACTION', 'Dep_Human Resources'})",0.061946902654867256,0.3148967551622419,0.022861356932153392,0.36904761904761907,1.1719638675142188,1.0,0.003354478293784425,1.0858240106862582,0.1564211807668898,0.06458333333333334,0.07904044287252036,0.22082357533177205
"frozenset({'Dep_Sales', 'Equilibre_Sain', 'Pas_Heures_Sup', 'Dep_Research & Development', 'Niveau_Expert', 'Bonnes_Relations'})",frozenset({'HAUTE_SATISFACTION'}),0.061946902654867256,0.3148967551622419,0.022861356932153392,0.36904761904761907,1.1719638675142188,1.0,0.003354478293784425,1.0858240106862582,0.1564211807668898,0.06458333333333334,0.07904044287252036,0.22082357533177205
"frozenset({'Dep_Sales', 'Equilibre_Sain', 'Pas_Heures_Sup', 'Niveau_Expert', 'Bonnes_Relations'})","frozenset({'HAUTE_SATISFACTION', 'Dep_Research & Development'})",0.061946902654867256,0.3148967551622419,0.022861356932153392,0.36904761904761907,1.1719638675142188,1.0,0.003354478293784425,1.0858240106862582,0.1564211807668898,0.06458333333333334,0.07904044287252036,0.22082357533177205
"frozenset({'Equilibre_Sain', 'Pas_Heures_Sup', 'Dep_Human Resources', 'Niveau_Expert', 'Bonnes_Relations'})","frozenset({'Dep_Sales', 'HAUTE_SATISFACTION', 'Dep_Research & Development'})",0.061946902654867256,0.3148967551622419,0.022861356932153392,0.36904761904761907,1.1719638675142188,1.0,0.003354478293784425,1.0858240106862582,0.1564211807668898,0.06458333333333334,0.07904044287252036,0.22082357533177205
"frozenset({'Niveau_Expert', 'Pas_Heures_Sup', 'Equilibre_Sain', 'Bonnes_Relations'})","frozenset({'Dep_Sales', 'HAUTE_SATISFACTION', 'Dep_Human Resources'})",0.061946902654867256,0.3148967551622419,0.022861356932153392,0.36904761904761907,1.1719638675142188,1.0,0.003354478293784425,1.0858240106862582,0.1564211807668898,0.06458333333333334,0.07904044287252036,0.22082357533177205
"frozenset({'Dep_Sales', 'Equilibre_Sain', 'Pas_Heures_Sup', 'Niveau_Expert', 'Bonnes_Relations'})",frozenset({'HAUTE_SATISFACTION'}),0.061946902654867256,0.3148967551622419,0.022861356932153392,0.36904761904761907,1.1719638675142188,1.0,0.003354478293784425,1.0858240106862582,0.1564211807668898,0.06458333333333334,0.07904044287252036,0.22082357533177205
"frozenset({'Niveau_Expert', 'Pas_Heures_Sup', 'Equilibre_Sain', 'Bonnes_Relations'})","frozenset({'Dep_Sales', 'HAUTE_SATISFACTION'})",0.061946902654867256,0.3148967551622419,0.022861356932153392,0.36904761904761907,1.1719638675142188,1.0,0.003354478293784425,1.0858240106862582,0.1564211807668898,0.06458333333333334,0.07904044287252036,0.22082357533177205
"frozenset({'Niveau_Expert', 'Pas_Heures_Sup', 'Equilibre_Sain', 'Bonnes_Relations'})","frozenset({'Dep_Sales', 'HAUTE_SATISFACTION', 'Dep_Research & Development', 'Dep_Human Resources'})",0.061946902654867256,0.3148967551622419,0.022861356932153392,0.36904761904761907,1.1719638675142188,1.0,0.003354478293784425,1.0858240106862582,0.1564211807668898,0.06458333333333334,0.07904044287252036,0.22082357533177205
"frozenset({'Dep_Sales', 'Equilibre_Sain', 'Pas_Heures_Sup', 'Dep_Research & Development', 'Niveau_Expert', 'Bonnes_Relations'})","frozenset({'HAUTE_SATISFACTION', 'Dep_Human Resources'})",0.061946902654867256,0.3148967551622419,0.022861356932153392,0.36904761904761907,1.1719638675142188,1.0,0.003354478293784425,1.0858240106862582,0.1564211807668898,0.06458333333333334,0.07904044287252036,0.22082357533177205
"frozenset({'Dep_Sales', 'Equilibre_Sain', 'Pas_Heures_Sup', 'Dep_Research & Development', 'Dep_Human Resources', 'Niveau_Expert', 'Bonnes_Relations'})",frozenset({'HAUTE_SATISFACTION'}),0.061946902654867256,0.3148967551622419,0.022861356932153392,0.36904761904761907,1.1719638675142188,1.0,0.003354478293784425,1.0858240106862582,0.1564211807668898,0.06458333333333334,0.07904044287252036,0.22082357533177205
"frozenset({'Equilibre_Sain', 'Pas_Heures_Sup', 'Dep_Human Resources', 'Niveau_Expert', 'Bonnes_Relations'})","frozenset({'Dep_Sales', 'HAUTE_SATISFACTION'})",0.061946902654867256,0.3148967551622419,0.022861356932153392,0.36904761904761907,1.1719638675142188,1.0,0.003354478293784425,1.0858240106862582,0.1564211807668898,0.06458333333333334,0.07904044287252036,0.22082357533177205
"frozenset({'Niveau_Expert', 'Pas_Heures_Sup', 'Equilibre_Sain', 'Bonnes_Relations'})","frozenset({'Dep_Sales', 'HAUTE_SATISFACTION', 'Dep_Research & Development'})",0.061946902654867256,0.3148967551622419,0.022861356932153392,0.36904761904761907,1.1719638675142188,1.0,0.003354478293784425,1.0858240106862582,0.1564211807668898,0.06458333333333334,0.07904044287252036,0.22082357533177205
"frozenset({'Dep_Sales', 'Equilibre_Sain', 'Pas_Heures_Sup', 'Dep_Human Resources', 'Niveau_Expert', 'Bonnes_Relations'})","frozenset({'HAUTE_SATISFACTION', 'Dep_Research & Development'})",0.061946902654867256,0.3148967551622419,0.022861356932153392,0.36904761904761907,1.1719638675142188,1.0,0.003354478293784425,1.0858240106862582,0.1564211807668898,0.06458333333333334,0.07904044287252036,0.22082357533177205
"frozenset({'Dep_Sales', 'Equilibre_Sain', 'Pas_Heures_Sup', 'Niveau_Expert', 'Bonnes_Relations'})","frozenset({'HAUTE_SATISFACTION', 'Dep_Research & Development', 'Dep_Human Resources'})",0.061946902654867256,0.3148967551622419,0.022861356932153392,0.36904761904761907,1.1719638675142188,1.0,0.003354478293784425,1.0858240106862582,0.1564211807668898,0.06458333333333334,0.07904044287252036,0.22082357533177205
"frozenset({'Dep_Sales', 'Equilibre_Sain', 'Pas_Heures_Sup', 'Dep_Human Resources', 'Niveau_Expert', 'Bonnes_Relations'})",frozenset({'HAUTE_SATISFACTION'}),0.061946902654867256,0.3148967551622419,0.022861356932153392,0.36904761904761907,1.1719638675142188,1.0,0.003354478293784425,1.0858240106862582,0.1564211807668898,0.06458333333333334,0.07904044287252036,0.22082357533177205
"frozenset({'Dep_Sales', 'Equilibre_Sain', 'Pas_Heures_Sup', 'Niveau_Expert', 'Bonnes_Relations'})","frozenset({'HAUTE_SATISFACTION', 'Dep_Human Resources'})",0.061946902654867256,0.3148967551622419,0.022861356932153392,0.36904761904761907,1.1719638675142188,1.0,0.003354478293784425,1.0858240106862582,0.1564211807668898,0.06458333333333334,0.07904044287252036,0.22082357533177205
"frozenset({'Dep_Sales', 'Pas_Heures_Sup', 'Dep_Research & Development', 'Niveau_Expert', 'Bonnes_Relations'})",frozenset({'HAUTE_SATISFACTION'}),0.0855457227138643,0.3148967551622419,0.030973451327433628,0.3620689655172414,1.1498021481062746,1.0,0.004035380826828864,1.0739456270429721,0.14247311827956985,0.08383233532934131,0.06885416280019298,0.23021481062747315
"frozenset({'Niveau_Expert', 'Pas_Heures_Sup', 'Bonnes_Relations', 'Dep_Research & Development'})","frozenset({'Dep_Sales', 'HAUTE_SATISFACTION'})",0.0855457227138643,0.3148967551622419,0.030973451327433628,0.3620689655172414,1.1498021481062746,1.0,0.004035380826828864,1.0739456270429721,0.14247311827956985,0.08383233532934131,0.06885416280019298,0.23021481062747315
"frozenset({'Dep_Sales', 'Niveau_Expert', 'Pas_Heures_Sup', 'Bonnes_Relations'})",frozenset({'HAUTE_SATISFACTION'}),0.0855457227138643,0.3148967551622419,0.030973451327433628,0.3620689655172414,1.1498021481062746,1.0,0.004035380826828864,1.0739456270429721,0.14247311827956985,0.08383233532934131,0.06885416280019298,0.23021481062747315
"frozenset({'Dep_Sales', 'Pas_Heures_Sup', 'Dep_Research & Development', 'Dep_Human Resources', 'Niveau_Expert', 'Bonnes_Relations'})",frozenset({'HAUTE_SATISFACTION'}),0.0855457227138643,0.3148967551622419,0.030973451327433628,0.3620689655172414,1.1498021481062746,1.0,0.004035380826828864,1.0739456270429721,0.14247311827956985,0.08383233532934131,0.06885416280019298,0.23021481062747315
"frozenset({'Dep_Sales', 'Pas_Heures_Sup', 'Dep_Human Resources', 'Niveau_Expert', 'Bonnes_Relations'})","frozenset({'HAUTE_SATISFACTION', 'Dep_Research & Development'})",0.0855457227138643,0.3148967551622419,0.030973451327433628,0.3620689655172414,1.1498021481062746,1.0,0.004035380826828864,1.0739456270429721,0.14247311827956985,0.08383233532934131,0.06885416280019298,0.23021481062747315
"frozenset({'Dep_Sales', 'Pas_Heures_Sup', 'Dep_Research & Development', 'Niveau_Expert', 'Bonnes_Relations'})","frozenset({'HAUTE_SATISFACTION', 'Dep_Human Resources'})",0.0855457227138643,0.3148967551622419,0.030973451327433628,0.3620689655172414,1.1498021481062746,1.0,0.004035380826828864,1.0739456270429721,0.14247311827956985,0.08383233532934131,0.06885416280019298,0.23021481062747315
"frozenset({'Niveau_Expert', 'Pas_Heures_Sup', 'Bonnes_Relations'})","frozenset({'HAUTE_SATISFACTION', 'Dep_Research & Development', 'Dep_Human Resources'})",0.0855457227138643,0.3148967551622419,0.030973451327433628,0.3620689655172414,1.1498021481062746,1.0,0.004035380826828864,1.0739456270429721,0.14247311827956985,0.08383233532934131,0.06885416280019298,0.23021481062747315
"frozenset({'Niveau_Expert', 'Pas_Heures_Sup', 'Bonnes_Relations'})","frozenset({'Dep_Sales', 'HAUTE_SATISFACTION', 'Dep_Human Resources'})",0.0855457227138643,0.3148967551622419,0.030973451327433628,0.3620689655172414,1.1498021481062746,1.0,0.004035380826828864,1.0739456270429721,0.14247311827956985,0.08383233532934131,0.06885416280019298,0.23021481062747315
"frozenset({'Niveau_Expert', 'Pas_Heures_Sup', 'Bonnes_Relations', 'Dep_Human Resources'})","frozenset({'HAUTE_SATISFACTION', 'Dep_Research & Development'})",0.0855457227138643,0.3148967551622419,0.030973451327433628,0.3620689655172414,1.1498021481062746,1.0,0.004035380826828864,1.0739456270429721,0.14247311827956985,0.08383233532934131,0.06885416280019298,0.23021481062747315
"frozenset({'Niveau_Expert', 'Pas_Heures_Sup', 'Bonnes_Relations'})","frozenset({'HAUTE_SATISFACTION', 'Dep_Human Resources'})",0.0855457227138643,0.3148967551622419,0.030973451327433628,0.3620689655172414,1.1498021481062746,1.0,0.004035380826828864,1.0739456270429721,0.14247311827956985,0.08383233532934131,0.06885416280019298,0.23021481062747315
"frozenset({'Pas_Heures_Sup', 'Dep_Research & Development', 'Dep_Human Resources', 'Niveau_Expert', 'Bonnes_Relations'})",frozenset({'HAUTE_SATISFACTION'}),0.0855457227138643,0.3148967551622419,0.030973451327433628,0.3620689655172414,1.1498021481062746,1.0,0.004035380826828864,1.0739456270429721,0.14247311827956985,0.08383233532934131,0.06885416280019298,0.23021481062747315
"frozenset({'Niveau_Expert', 'Pas_Heures_Sup', 'Bonnes_Relations', 'Dep_Research & Development'})","frozenset({'HAUTE_SATISFACTION', 'Dep_Human Resources'})",0.0855457227138643,0.3148967551622419,0.030973451327433628,0.3620689655172414,1.1498021481062746,1.0,0.004035380826828864,1.0739456270429721,0.14247311827956985,0.08383233532934131,0.06885416280019298,0.23021481062747315
"frozenset({'Niveau_Expert', 'Pas_Heures_Sup', 'Bonnes_Relations'})","frozenset({'HAUTE_SATISFACTION', 'Dep_Research & Development'})",0.0855457227138643,0.3148967551622419,0.030973451327433628,0.3620689655172414,1.1498021481062746,1.0,0.004035380826828864,1.0739456270429721,0.14247311827956985,0.08383233532934131,0.06885416280019298,0.23021481062747315
"frozenset({'Niveau_Expert', 'Pas_Heures_Sup', 'Bonnes_Relations', 'Dep_Human Resources'})",frozenset({'HAUTE_SATISFACTION'}),0.0855457227138643,0.3148967551622419,0.030973451327433628,0.3620689655172414,1.1498021481062746,1.0,0.004035380826828864,1.0739456270429721,0.14247311827956985,0.08383233532934131,0.06885416280019298,0.23021481062747315
"frozenset({'Dep_Sales', 'Niveau_Expert', 'Pas_Heures_Sup', 'Bonnes_Relations'})","frozenset({'HAUTE_SATISFACTION', 'Dep_Human Resources'})",0.0855457227138643,0.3148967551622419,0.030973451327433628,0.3620689655172414,1.1498021481062746,1.0,0.004035380826828864,1.0739456270429721,0.14247311827956985,0.08383233532934131,0.06885416280019298,0.23021481062747315
"frozenset({'Niveau_Expert', 'Pas_Heures_Sup', 'Bonnes_Relations', 'Dep_Human Resources'})","frozenset({'Dep_Sales', 'HAUTE_SATISFACTION'})",0.0855457227138643,0.3148967551622419,0.030973451327433628,0.3620689655172414,1.1498021481062746,1.0,0.004035380826828864,1.0739456270429721,0.14247311827956985,0.08383233532934131,0.06885416280019298,0.23021481062747315
"frozenset({'Niveau_Expert', 'Pas_Heures_Sup', 'Bonnes_Relations'})","frozenset({'Dep_Sales', 'HAUTE_SATISFACTION', 'Dep_Research & Development', 'Dep_Human Resources'})",0.0855457227138643,0.3148967551622419,0.030973451327433628,0.3620689655172414,1.1498021481062746,1.0,0.004035380826828864,1.0739456270429721,0.14247311827956985,0.08383233532934131,0.06885416280019298,0.23021481062747315
"frozenset({'Niveau_Expert', 'Pas_Heures_Sup', 'Bonnes_Relations', 'Dep_Research & Development'})",frozenset({'HAUTE_SATISFACTION'}),0.0855457227138643,0.3148967551622419,0.030973451327433628,0.3620689655172414,1.1498021481062746,1.0,0.004035380826828864,1.0739456270429721,0.14247311827956985,0.08383233532934131,0.06885416280019298,0.23021481062747315
"frozenset({'Niveau_Expert', 'Pas_Heures_Sup', 'Bonnes_Relations'})","frozenset({'Dep_Sales', 'HAUTE_SATISFACTION'})",0.0855457227138643,0.3148967551622419,0.030973451327433628,0.3620689655172414,1.1498021481062746,1.0,0.004035380826828864,1.0739456270429721,0.14247311827956985,0.08383233532934131,0.06885416280019298,0.23021481062747315
"frozenset({'Dep_Sales', 'Niveau_Expert', 'Pas_Heures_Sup', 'Bonnes_Relations'})","frozenset({'HAUTE_SATISFACTION', 'Dep_Research & Development'})",0.0855457227138643,0.3148967551622419,0.030973451327433628,0.3620689655172414,1.1498021481062746,1.0,0.004035380826828864,1.0739456270429721,0.14247311827956985,0.08383233532934131,0.06885416280019298,0.23021481062747315
"frozenset({'Niveau_Expert', 'Pas_Heures_Sup', 'Bonnes_Relations'})","frozenset({'Dep_Sales', 'HAUTE_SATISFACTION', 'Dep_Research & Development'})",0.0855457227138643,0.3148967551622419,0.030973451327433628,0.3620689655172414,1.1498021481062746,1.0,0.004035380826828864,1.0739456270429721,0.14247311827956985,0.08383233532934131,0.06885416280019298,0.23021481062747315
"frozenset({'Dep_Sales', 'Pas_Heures_Sup', 'Dep_Human Resources', 'Niveau_Expert', 'Bonnes_Relations'})",frozenset({'HAUTE_SATISFACTION'}),0.0855457227138643,0.3148967551622419,0.030973451327433628,0.3620689655172414,1.1498021481062746,1.0,0.004035380826828864,1.0739456270429721,0.14247311827956985,0.08383233532934131,0.06885416280019298,0.23021481062747315
"frozenset({'Niveau_Expert', 'Pas_Heures_Sup', 'Bonnes_Relations', 'Dep_Research & Development'})","frozenset({'Dep_Sales', 'HAUTE_SATISFACTION', 'Dep_Human Resources'})",0.0855457227138643,0.3148967551622419,0.030973451327433628,0.3620689655172414,1.1498021481062746,1.0,0.004035380826828864,1.0739456270429721,0.14247311827956985,0.08383233532934131,0.06885416280019298,0.23021481062747315
"frozenset({'Dep_Sales', 'Niveau_Expert', 'Pas_Heures_Sup', 'Bonnes_Relations'})","frozenset({'HAUTE_SATISFACTION', 'Dep_Research & Development', 'Dep_Human Resources'})",0.0855457227138643,0.3148967551622419,0.030973451327433628,0.3620689655172414,1.1498021481062746,1.0,0.004035380826828864,1.0739456270429721,0.14247311827956985,0.08383233532934131,0.06885416280019298,0.23021481062747315
"frozenset({'Niveau_Expert', 'Pas_Heures_Sup', 'Bonnes_Relations', 'Dep_Human Resources'})","frozenset({'Dep_Sales', 'HAUTE_SATISFACTION', 'Dep_Research & Development'})",0.0855457227138643,0.3148967551622419,0.030973451327433628,0.3620689655172414,1.1498021481062746,1.0,0.004035380826828864,1.0739456270429721,0.14247311827956985,0.08383233532934131,0.06885416280019298,0.23021481062747315
"frozenset({'Niveau_Expert', 'Pas_Heures_Sup', 'Bonnes_Relations'})",frozenset({'HAUTE_SATISFACTION'}),0.0855457227138643,0.3148967551622419,0.030973451327433628,0.3620689655172414,1.1498021481062746,1.0,0.004035380826828864,1.0739456270429721,0.14247311827956985,0.08383233532934131,0.06885416280019298,0.23021481062747315
"frozenset({'Pas_Heures_Sup', 'Dep_Research & Development', 'Dep_Human Resources', 'Niveau_Expert', 'Bonnes_Relations'})","frozenset({'Dep_Sales', 'HAUTE_SATISFACTION'})",0.0855457227138643,0.3148967551622419,0.030973451327433628,0.3620689655172414,1.1498021481062746,1.0,0.004035380826828864,1.0739456270429721,0.14247311827956985,0.08383233532934131,0.06885416280019298,0.23021481062747315
"frozenset({'Dep_Sales', 'Equilibre_Sain', 'Dep_Research & Development', 'Niveau_Expert', 'Bonnes_Relations'})","frozenset({'HAUTE_SATISFACTION', 'Dep_Human Resources'})",0.09218289085545722,0.3148967551622419,0.03171091445427729,0.34400000000000003,1.0924215456674473,1.0,0.0026828212424187085,1.0443647024965825,0.09319328207356481,0.08447937131630648,0.04248008611410119,0.2223512880562061
"frozenset({'Niveau_Expert', 'Bonnes_Relations', 'Equilibre_Sain', 'Dep_Research & Development'})","frozenset({'Dep_Sales', 'HAUTE_SATISFACTION', 'Dep_Human Resources'})",0.09218289085545722,0.3148967551622419,0.03171091445427729,0.34400000000000003,1.0924215456674473,1.0,0.0026828212424187085,1.0443647024965825,0.09319328207356481,0.08447937131630648,0.04248008611410119,0.2223512880562061
"frozenset({'Equilibre_Sain', 'Dep_Research & Development', 'Dep_Human Resources', 'Niveau_Expert', 'Bonnes_Relations'})","frozenset({'Dep_Sales', 'HAUTE_SATISFACTION'})",0.09218289085545722,0.3148967551622419,0.03171091445427729,0.34400000000000003,1.0924215456674473,1.0,0.0026828212424187085,1.0443647024965825,0.09319328207356481,0.08447937131630648,0.04248008611410119,0.2223512880562061
"frozenset({'Dep_Sales', 'Equilibre_Sain', 'Dep_Human Resources', 'Niveau_Expert', 'Bonnes_Relations'})","frozenset({'HAUTE_SATISFACTION', 'Dep_Research & Development'})",0.09218289085545722,0.3148967551622419,0.03171091445427729,0.34400000000000003,1.0924215456674473,1.0,0.0026828212424187085,1.0443647024965825,0.09319328207356481,0.08447937131630648,0.04248008611410119,0.2223512880562061
"frozenset({'Dep_Sales', 'Equilibre_Sain', 'Dep_Research & Development', 'Dep_Human Resources', 'Niveau_Expert', 'Bonnes_Relations'})",frozenset({'HAUTE_SATISFACTION'}),0.09218289085545722,0.3148967551622419,0.03171091445427729,0.34400000000000003,1.0924215456674473,1.0,0.0026828212424187085,1.0443647024965825,0.09319328207356481,0.08447937131630648,0.04248008611410119,0.2223512880562061
"frozenset({'Dep_Sales', 'Niveau_Expert', 'Bonnes_Relations', 'Equilibre_Sain'})","frozenset({'HAUTE_SATISFACTION', 'Dep_Research & Development', 'Dep_Human Resources'})",0.09218289085545722,0.3148967551622419,0.03171091445427729,0.34400000000000003,1.0924215456674473,1.0,0.0026828212424187085,1.0443647024965825,0.09319328207356481,0.08447937131630648,0.04248008611410119,0.2223512880562061
"frozenset({'Niveau_Expert', 'Bonnes_Relations', 'Equilibre_Sain', 'Dep_Human Resources'})","frozenset({'HAUTE_SATISFACTION', 'Dep_Research & Development'})",0.09218289085545722,0.3148967551622419,0.03171091445427729,0.34400000000000003,1.0924215456674473,1.0,0.0026828212424187085,1.0443647024965825,0.09319328207356481,0.08447937131630648,0.04248008611410119,0.2223512880562061
"frozenset({'Niveau_Expert', 'Bonnes_Relations', 'Equilibre_Sain'})","frozenset({'HAUTE_SATISFACTION', 'Dep_Research & Development', 'Dep_Human Resources'})",0.09218289085545722,0.3148967551622419,0.03171091445427729,0.34400000000000003,1.0924215456674473,1.0,0.0026828212424187085,1.0443647024965825,0.09319328207356481,0.08447937131630648,0.04248008611410119,0.2223512880562061
"frozenset({'Equilibre_Sain', 'Dep_Research & Development', 'Dep_Human Resources', 'Niveau_Expert', 'Bonnes_Relations'})",frozenset({'HAUTE_SATISFACTION'}),0.09218289085545722,0.3148967551622419,0.03171091445427729,0.34400000000000003,1.0924215456674473,1.0,0.0026828212424187085,1.0443647024965825,0.09319328207356481,0.08447937131630648,0.04248008611410119,0.2223512880562061
"frozenset({'Niveau_Expert', 'Bonnes_Relations', 'Equilibre_Sain'})","frozenset({'Dep_Sales', 'HAUTE_SATISFACTION', 'Dep_Human Resources'})",0.09218289085545722,0.3148967551622419,0.03171091445427729,0.34400000000000003,1.0924215456674473,1.0,0.0026828212424187085,1.0443647024965825,0.09319328207356481,0.08447937131630648,0.04248008611410119,0.2223512880562061
"frozenset({'Niveau_Expert', 'Bonnes_Relations', 'Equilibre_Sain', 'Dep_Research & Development'})","frozenset({'HAUTE_SATISFACTION', 'Dep_Human Resources'})",0.09218289085545722,0.3148967551622419,0.03171091445427729,0.34400000000000003,1.0924215456674473,1.0,0.0026828212424187085,1.0443647024965825,0.09319328207356481,0.08447937131630648,0.04248008611410119,0.2223512880562061
"frozenset({'Dep_Sales', 'Niveau_Expert', 'Bonnes_Relations', 'Equilibre_Sain'})","frozenset({'HAUTE_SATISFACTION', 'Dep_Human Resources'})",0.09218289085545722,0.3148967551622419,0.03171091445427729,0.34400000000000003,1.0924215456674473,1.0,0.0026828212424187085,1.0443647024965825,0.09319328207356481,0.08447937131630648,0.04248008611410119,0.2223512880562061
"frozenset({'Niveau_Expert', 'Bonnes_Relations', 'Equilibre_Sain'})","frozenset({'Dep_Sales', 'HAUTE_SATISFACTION', 'Dep_Research & Development'})",0.09218289085545722,0.3148967551622419,0.03171091445427729,0.34400000000000003,1.0924215456674473,1.0,0.0026828212424187085,1.0443647024965825,0.09319328207356481,0.08447937131630648,0.04248008611410119,0.2223512880562061
"frozenset({'Dep_Sales', 'Equilibre_Sain', 'Dep_Human Resources', 'Niveau_Expert', 'Bonnes_Relations'})",frozenset({'HAUTE_SATISFACTION'}),0.09218289085545722,0.3148967551622419,0.03171091445427729,0.34400000000000003,1.0924215456674473,1.0,0.0026828212424187085,1.0443647024965825,0.09319328207356481,0.08447937131630648,0.04248008611410119,0.2223512880562061
"frozenset({'Niveau_Expert', 'Bonnes_Relations', 'Equilibre_Sain', 'Dep_Human Resources'})","frozenset({'Dep_Sales', 'HAUTE_SATISFACTION'})",0.09218289085545722,0.3148967551622419,0.03171091445427729,0.34400000000000003,1.0924215456674473,1.0,0.0026828212424187085,1.0443647024965825,0.09319328207356481,0.08447937131630648,0.04248008611410119,0.2223512880562061
"frozenset({'Niveau_Expert', 'Bonnes_Relations', 'Equilibre_Sain'})","frozenset({'Dep_Sales', 'HAUTE_SATISFACTION', 'Dep_Research & Development', 'Dep_Human Resources'})",0.09218289085545722,0.3148967551622419,0.03171091445427729,0.34400000000000003,1.0924215456674473,1.0,0.0026828212424187085,1.0443647024965825,0.09319328207356481,0.08447937131630648,0.04248008611410119,0.2223512880562061
